startingAirport,destinationAirport,isBasicEconomy,isNonStop,AirlineCode,transferAirport,departureTime,arrivalTime,totalFlightTime,elapsedDays,totalTravelDistance,fareBasisCode,baseFare,totalFare
0,15,False,False,30,155,1650217440,1650263340,24480,0,2494,193,919.07,1017.2
9,6,False,False,7,192,1650239100,1650278100,21720,1,2509,273,383.26,441.21
0,5,False,False,30,145,1650201300,1650229800,15060,0,1358,235,463.25,521.59
8,5,False,False,37,61,1650201300,1650233460,17700,0,1055,232,434.41,495.09
9,4,False,True,4,164,1650201840,1650212400,10560,0,1215,153,273.49,308.6
9,7,False,True,46,164,1650239280,1650256860,17580,1,2295,383,228.84,260.6
14,0,False,True,4,164,1650236160,1650244560,8400,0,667,330,174.88,202.6
3,5,False,False,7,68,1650235440,1650255300,16740,1,1645,113,373.95,425.6
15,1,False,False,7,119,1650201660,1650235500,25860,0,2945,154,306.98,353.6
14,4,False,False,7,167,1650194880,1650219420,17940,0,1471,151,262.33,305.61
2,4,False,False,30,4,1650214500,1650229980,12900,0,953,310,213.95,252.1
13,1,False,False,7,253,1650201900,1650221220,15180,0,1300,216,77.21,106.6
12,11,False,False,37,130,1650236580,1650293940,24720,1,2679,237,575.81,652.7
9,8,False,True,4,164,1650200400,1650220320,19920,0,2458,178,327.44,366.6
7,0,False,True,46,164,1650199200,1650206460,7260,0,541,345,174.88,202.6
6,4,False,False,30,4,1650232140,1650253740,17040,0,1487,233,283.72,328.6
14,3,False,False,7,68,1650191940,1650217620,21240,0,1948,180,322.79,370.6
14,15,False,False,7,167,1650189600,1650218340,25440,0,2519,151,315.35,362.6
11,7,False,False,30,4,1650228420,1650256500,12840,1,1137,191,742.32,827.19
9,8,False,False,7,43,1650213300,1650247620,23880,0,2666,178,327.44,374.1
11,6,False,True,46,164,1650194700,1650205680,10980,0,1104,324,422.33,468.61
9,0,False,True,23,164,1650241800,1650256860,15060,1,1943,193,543.26,598.61
5,11,False,False,56,167,1650201900,1650221280,16260,0,1432,299,139.53,173.6
13,4,False,False,30,232,1650221100,1650248580,21660,0,2243,121,213.95,253.6
2,0,False,False,56,94,1650239400,1650254340,11280,0,868,353,339.53,387.1
15,11,False,False,19,13,1650263340,1650301260,24960,1,2603,292,564.66,635.11
1,0,False,True,23,164,1650235500,1650246240,10740,0,947,88,357.21,398.6
10,5,False,True,4,164,1650239940,1650247560,7620,0,485,154,227.91,259.6
4,13,False,True,46,164,1650230100,1650239280,9180,0,799,46,422.33,468.61
14,1,False,True,4,164,1650205980,1650211080,5100,0,280,330,185.12,213.6
7,13,False,False,30,155,1650211860,1650232920,15480,0,1259,232,254.88,297.6
10,11,False,False,7,56,1650211200,1650235320,15240,0,1144,152,273.49,317.6
10,11,False,True,20,164,1650240000,1650252060,12060,0,1104,72,332.09,371.6
13,12,False,False,39,63,1650216900,1650249900,19860,0,1846,1,516.66,579.01
15,5,False,False,33,246,1650215700,1650253020,22980,0,2090,121,503.26,569.11
10,0,False,False,7,167,1650205800,1650227700,17220,0,1320,152,227.91,268.6
5,10,False,True,23,164,1650213180,1650219480,6300,0,485,124,217.67,248.6
6,5,False,True,23,164,1650202200,1650209700,7500,0,485,129,292.09,328.6
1,15,False,False,30,155,1650197100,1650226920,27240,0,2708,84,394.42,447.6
14,10,False,False,7,167,1650213720,1650249360,16200,0,1392,54,328.38,382.21
6,9,False,False,21,227,1650243360,1650295080,28500,1,2905,357,457.67,521.2
4,11,False,False,30,4,1650196800,1650214380,14100,0,1321,16,600.0,668.6
6,11,False,True,4,164,1650213420,1650224160,10740,0,1104,114,357.21,398.6
13,3,False,False,30,72,1650236220,1650258780,16620,0,1382,162,213.95,253.6
12,1,False,False,37,130,1650204600,1650245880,30540,0,3323,237,558.14,628.1
12,14,False,False,37,240,1650240900,1650302220,24960,1,2655,233,822.32,923.29
9,14,False,False,7,151,1650223080,1650255780,29280,1,3355,57,537.68,601.61
14,3,False,True,38,164,1650244920,1650260400,15480,0,1567,65,269.19,303.98
13,8,False,False,7,56,1650203160,1650220620,10800,0,815,154,226.98,267.6
6,3,False,False,56,167,1650229140,1650255480,19620,0,1623,91,366.51,417.6
14,0,False,True,23,164,1650224520,1650232200,7680,0,667,236,245.58,278.6
11,0,False,True,23,164,1650218580,1650225660,7080,0,596,17,385.12,428.6
14,9,False,False,56,63,1650196800,1650223860,23220,0,2394,343,322.79,370.6
0,15,False,False,56,103,1650210300,1650241200,24060,0,2332,94,384.19,436.6
6,14,False,False,53,25,1650216600,1650247140,10200,0,465,255,374.89,432.21
13,14,False,False,21,25,1650195720,1650230580,14760,0,1142,401,340.53,395.27
11,0,False,False,56,103,1650191400,1650215460,17940,0,1649,256,448.37,505.6
15,6,False,True,20,164,1650265140,1650285240,20100,1,2566,357,318.14,356.6
12,0,False,False,37,130,1650204600,1650238200,24420,0,2412,237,687.44,767.1
8,1,False,True,4,164,1650245340,1650249720,4380,0,185,334,166.51,193.6
2,12,False,False,58,176,1650209400,1650265020,29280,0,2431,254,743.25,825.59
3,6,False,False,56,68,1650249600,1650295800,19380,1,2030,256,374.88,432.2
4,10,False,False,30,72,1650192600,1650219480,15420,0,1480,84,310.7,357.6
9,0,False,False,7,68,1650204000,1650230640,18360,0,1963,329,322.79,370.6
15,2,False,False,15,114,1650263100,1650307200,27600,1,3111,363,675.35,755.2
14,9,False,False,7,68,1650220200,1650252660,25320,0,2536,177,322.79,370.6
12,0,False,False,30,232,1650240900,1650273060,19020,1,2175,83,422.33,477.61
6,9,False,False,30,4,1650193200,1650221280,25800,0,2681,83,367.44,418.6
14,13,False,False,7,194,1650217500,1650240300,11280,0,674,54,186.98,224.6
14,13,False,True,4,164,1650189600,1650198600,9000,0,672,54,186.98,215.6
4,7,False,False,8,90,1650201900,1650228840,17580,0,1259,338,475.35,539.1
14,6,False,False,30,4,1650224520,1650257940,15120,1,1429,236,421.39,482.19
0,12,False,False,36,105,1650249960,1650319860,26040,1,2412,124,703.25,795.29
0,15,False,False,30,232,1650197400,1650223980,22440,0,2186,88,718.14,795.6
2,5,False,False,7,190,1650215160,1650231180,12300,0,896,272,155.35,189.1
15,3,False,False,7,192,1650237300,1650254040,13800,0,1242,330,213.95,253.6
10,11,False,True,4,164,1650228000,1650240060,12060,0,1104,182,332.09,371.6
7,4,False,False,7,43,1650207120,1650226800,15780,0,1257,332,262.33,304.11
8,3,False,True,23,164,1650240000,1650256980,16980,0,1621,163,208.37,238.6
9,2,False,False,17,94,1650257400,1650289980,23100,1,2622,175,546.98,611.6
10,4,False,False,7,167,1650231000,1650253740,18900,0,1519,53,157.21,192.6
14,4,False,False,7,43,1650224100,1650247080,16500,0,1379,151,262.33,304.11
4,9,False,True,4,164,1650219600,1650231660,12060,0,1238,156,262.33,296.61
15,9,False,True,10,164,1650245700,1650251100,5400,0,339,108,236.28,268.6
14,6,False,False,30,4,1650211800,1650250860,15120,0,1429,88,440.0,502.2
2,9,False,False,7,192,1650205200,1650235800,21360,0,2141,329,322.79,369.1
9,1,False,False,56,167,1650203100,1650230400,23040,0,2607,351,315.35,362.6
6,9,False,False,7,192,1650204300,1650234840,24840,0,2486,119,408.37,462.6
2,6,False,False,30,4,1650214500,1650234540,12480,0,990,164,213.95,252.1
6,14,False,False,7,167,1650217560,1650253260,16440,0,1392,62,328.38,382.21
5,14,False,True,4,164,1650196800,1650203340,6540,0,447,112,422.33,468.61
3,5,False,False,56,167,1650197400,1650214560,13740,0,1143,97,347.91,397.6
13,7,False,False,56,80,1650210600,1650226140,12960,0,941,254,208.37,247.6
2,13,False,False,7,138,1650233340,1650251460,16020,0,1265,54,174.88,210.1
5,6,False,True,23,164,1650205800,1650211200,5400,0,485,167,217.67,248.6
4,5,False,False,56,103,1650228840,1650252720,14880,0,1328,340,262.33,305.61
14,15,False,False,21,25,1650221340,1650260700,30180,0,2978,23,825.86,911.4
9,15,False,True,10,164,1650255000,1650260040,5040,0,339,210,185.12,213.6
6,5,False,True,46,164,1650245340,1650253080,7740,0,485,99,217.67,248.6
14,10,False,False,30,4,1650193200,1650213060,15960,0,1429,124,388.83,441.59
0,7,False,False,30,114,1650213900,1650252180,13680,0,983,240,505.11,572.19
9,1,False,False,56,80,1650264900,1650296880,23640,1,2643,351,315.35,362.6
11,10,False,True,23,164,1650225060,1650235800,10740,0,1104,84,329.3,368.6
1,10,False,False,30,17,1650245940,1650282000,9540,1,577,297,272.55,322.19
15,13,False,False,30,232,1650215700,1650237000,17760,0,1850,121,313.49,360.6
6,3,False,False,30,4,1650196800,1650225600,20100,0,1969,81,366.51,417.6
5,4,False,True,23,164,1650244200,1650254700,10500,0,995,124,288.37,324.6
14,15,False,False,56,80,1650219600,1650247920,26100,0,2663,315,612.09,681.6
5,4,False,False,30,138,1650204000,1650238500,21420,0,1865,124,288.37,333.6
10,1,False,True,23,164,1650225600,1650230400,4800,0,185,125,152.56,178.6
10,1,False,True,20,164,1650218400,1650223380,4980,0,185,50,228.17,259.88
15,2,False,False,17,80,1650218100,1650252960,27480,0,3111,363,532.09,595.6
0,5,False,False,30,252,1650204780,1650228540,15780,0,1477,125,565.58,631.6
5,9,False,False,30,11,1650226200,1650254040,24240,0,2391,193,661.39,734.59
9,3,False,False,56,227,1650201000,1650227880,15300,0,1293,351,208.37,247.6
12,2,False,False,30,232,1650200220,1650230640,21120,0,2312,162,307.91,354.6
0,10,False,True,20,164,1650206400,1650214740,8340,0,762,5,171.16,198.6
8,2,False,True,23,164,1650198900,1650207480,8580,0,545,193,357.21,398.6
12,9,False,False,12,184,1650217800,1650244500,18540,0,1563,363,388.83,446.09
2,15,False,False,27,114,1650210300,1650252300,32100,0,3111,193,675.35,748.1
14,9,False,False,7,192,1650206580,1650243540,23760,0,2419,332,322.79,370.6
13,1,False,True,4,164,1650245700,1650254340,8640,0,862,216,77.21,97.6
13,10,False,True,20,164,1650230400,1650238020,7620,0,720,330,141.4,166.61
9,3,False,False,30,232,1650251700,1650289380,11760,1,970,122,326.51,380.2
15,0,False,False,56,103,1650207000,1650233280,21300,0,2332,253,322.79,370.6
3,9,False,False,7,68,1650200400,1650228180,19380,0,1888,119,366.51,417.6
1,9,False,False,7,167,1650223800,1650254280,26340,0,2607,159,315.35,362.6
12,7,False,False,35,119,1650236580,1650281460,22380,1,2633,237,677.2,757.19
7,0,False,True,46,164,1650248160,1650254340,6180,0,541,345,174.88,202.6
8,3,False,False,35,20,1650197400,1650234600,19980,0,1783,83,535.82,605.21
5,12,False,False,58,176,1650195000,1650238200,25320,0,2079,254,640.93,717.1
7,2,False,False,30,114,1650229560,1650246840,14880,0,766,231,246.51,288.6
2,10,False,True,20,164,1650189600,1650195780,6180,0,545,69,357.21,397.1
14,12,False,False,39,117,1650242400,1650292440,25380,1,2583,1,512.01,579.61
2,1,False,False,56,80,1650214740,1650228600,11700,0,730,371,152.56,186.1
5,12,False,False,58,176,1650217020,1650265020,26160,0,2079,254,733.95,817.1
10,1,False,True,20,164,1650229200,1650234600,5400,0,185,259,165.66,192.69
14,3,False,False,30,4,1650211800,1650236460,19440,0,1874,231,322.79,370.6
1,10,False,False,56,167,1650196800,1650225600,18180,0,1582,324,498.61,559.61
5,2,False,True,4,164,1650192180,1650198600,6420,0,505,178,403.72,448.6
11,8,False,True,20,164,1650235740,1650246720,10980,0,1104,384,172.09,199.6
5,11,False,False,8,62,1650190800,1650215040,17700,0,1416,63,312.56,364.1
11,6,False,False,30,155,1650193440,1650228420,23460,0,2512,16,572.09,638.6
5,2,False,False,30,4,1650212100,1650235080,11280,0,832,19,403.72,457.6
6,15,False,True,46,164,1650224700,1650247920,23220,0,2566,257,366.51,408.6
14,4,False,True,4,164,1650234900,1650248460,13560,0,1298,186,329.3,368.6
11,2,False,False,7,216,1650203100,1650217800,10560,0,655,338,501.4,562.61
2,15,False,False,21,114,1650222120,1650265740,31260,1,3111,8,307.91,353.1
7,8,False,False,7,43,1650207120,1650229140,12300,0,872,62,521.86,583.1
4,15,False,False,30,155,1650197100,1650226920,23460,0,2440,16,637.21,708.6
15,13,False,True,46,164,1650264900,1650279600,14700,1,1847,248,313.49,351.6
3,11,False,True,4,164,1650231000,1650245220,14220,0,1716,180,322.79,361.6
5,0,False,False,30,205,1650193740,1650233400,11280,0,860,193,714.42,797.2
4,2,False,False,39,63,1650196800,1650241380,18900,0,1996,389,530.61,599.61
3,4,False,False,56,103,1650231600,1650253200,12480,0,1109,343,174.88,211.6
13,14,False,True,4,164,1650225600,1650232800,7200,0,672,54,186.98,215.6
15,10,False,False,7,68,1650200400,1650247800,24420,0,2848,60,305.12,357.2
5,4,False,False,30,138,1650213180,1650238500,21300,0,1865,124,288.37,333.6
7,2,False,True,4,164,1650207120,1650212400,5280,0,327,62,164.65,191.6
9,1,False,True,4,164,1650215700,1650235500,19800,0,2606,182,352.56,393.6
1,4,False,True,4,164,1650232800,1650248880,16080,0,1556,159,272.56,307.6
15,3,False,True,46,164,1650209760,1650219300,9540,0,954,376,213.95,244.6
15,13,False,True,46,164,1650261900,1650277800,15900,1,1847,248,313.49,351.6
2,0,False,True,4,164,1650242460,1650247020,4560,0,228,178,357.21,397.1
9,4,False,True,4,164,1650204000,1650215220,11220,0,1238,156,262.33,296.61
13,8,False,False,53,25,1650247500,1650280860,12840,1,1047,255,491.16,557.2
3,0,False,False,56,167,1650204540,1650229260,16200,0,1503,343,262.33,305.61
15,7,False,False,50,119,1650227700,1650274920,23280,1,2634,256,546.98,617.2
6,11,False,False,30,72,1650189600,1650230220,16680,0,1638,129,554.42,625.2
5,3,False,False,7,43,1650192180,1650214800,19920,0,1851,152,262.33,304.11
0,2,False,True,23,164,1650207600,1650211980,4380,0,228,193,357.21,398.6
15,3,False,False,14,120,1650209100,1650244800,17460,0,1356,361,510.7,577.1
15,10,False,False,56,167,1650264900,1650298140,22440,1,2567,354,318.14,365.6
0,6,False,False,7,43,1650233700,1650247980,11280,0,773,152,264.19,306.1
0,5,False,False,30,137,1650200700,1650212580,9180,0,610,88,714.42,791.6
6,1,False,True,23,164,1650239280,1650244140,4860,0,185,191,236.28,268.6
10,4,False,True,20,164,1650225600,1650240540,14940,0,1380,4,180.47,208.61
1,10,False,False,56,167,1650202860,1650225600,18180,0,1582,324,498.61,559.61
10,12,False,False,58,108,1650218400,1650265020,34500,0,3211,256,751.62,836.09
9,8,False,True,20,164,1650219600,1650240000,20400,0,2458,261,410.49,455.88
11,7,False,False,56,103,1650217920,1650242640,20820,0,2161,46,826.05,911.6
0,3,False,False,56,94,1650187800,1650220260,20640,0,2014,343,262.33,305.61
7,8,False,False,7,43,1650217800,1650247620,12060,0,872,62,521.86,588.7
3,1,False,False,7,68,1650196800,1650222840,20700,0,2206,152,278.14,322.6
10,14,False,False,56,167,1650207600,1650231300,18300,0,1392,324,506.98,568.6
14,2,False,True,38,164,1650212460,1650218940,6480,0,449,30,101.75,123.98
15,2,False,False,15,114,1650261540,1650307200,27780,1,3111,363,675.35,755.2
0,8,False,False,53,94,1650187800,1650216180,11520,0,762,97,486.51,552.2
7,15,False,False,56,103,1650214500,1650254400,28080,0,2844,319,552.56,617.6
7,4,False,False,56,63,1650232080,1650256500,20760,0,2123,345,262.33,305.61
10,9,False,False,7,167,1650216600,1650250020,25440,0,2465,178,327.44,375.6
10,12,False,False,32,70,1650237300,1650298980,32220,1,2960,234,445.58,512.7
13,6,False,False,7,43,1650215400,1650240840,13680,0,1137,62,141.4,174.11
9,15,False,True,4,164,1650239820,1650244980,5160,0,339,152,217.67,248.6
2,9,False,False,7,192,1650207900,1650243540,21240,0,2118,153,322.79,369.1
13,4,False,True,4,164,1650189600,1650198660,9060,0,799,332,213.95,244.6
1,9,False,True,46,164,1650189300,1650212520,23220,0,2606,351,315.35,353.6
6,15,False,True,46,164,1650191400,1650213660,22260,0,2566,354,318.14,356.6
1,3,False,True,46,164,1650202500,1650219360,16860,0,1763,352,278.14,313.6
9,1,False,False,30,232,1650251700,1650278100,23340,1,2690,122,315.35,362.6
7,4,False,False,56,103,1650190200,1650219060,16320,0,1436,345,262.33,305.61
6,3,False,True,46,164,1650204000,1650219900,15900,0,1621,91,366.51,408.6
7,10,False,False,30,72,1650189720,1650219480,11880,0,876,129,444.65,507.2
14,4,False,False,39,145,1650245700,1650287400,21300,1,1835,389,549.22,619.61
13,6,False,True,4,164,1650201600,1650209700,8100,0,720,62,141.4,166.61
13,6,False,False,7,43,1650209040,1650227580,13260,0,1137,62,141.4,174.11
5,6,False,False,7,43,1650192180,1650214380,12600,0,1050,62,217.67,256.1
0,11,False,True,23,164,1650236280,1650242700,6420,0,596,191,292.09,328.6
0,2,False,True,4,164,1650218400,1650223560,5160,0,228,75,506.98,559.6
0,3,False,True,46,164,1650216900,1650229200,12300,0,1207,343,262.33,296.61
13,9,False,False,7,192,1650226200,1650257580,18120,0,1787,152,322.79,370.6
15,13,False,True,46,164,1650225600,1650241080,15480,0,1847,93,378.6,421.6
2,15,False,False,56,80,1650224580,1650257880,30900,0,3111,254,348.84,397.1
6,13,False,True,4,164,1650235800,1650245580,9780,0,720,62,141.4,166.61
12,1,False,False,29,128,1650204600,1650248640,29400,0,2981,237,734.88,818.1
12,3,False,False,35,119,1650204600,1650233460,13500,0,1186,237,472.55,537.19
14,6,False,False,30,4,1650189600,1650228540,15360,0,1429,124,350.69,406.19
5,2,False,True,23,164,1650204780,1650211200,6420,0,505,19,403.72,448.6
5,13,False,True,23,164,1650213600,1650218520,4920,0,240,167,155.35,181.6
0,14,False,False,7,43,1650193200,1650215940,11400,0,677,152,245.58,286.1
13,7,False,False,56,80,1650204180,1650226140,12480,0,941,254,208.37,247.6
5,3,False,False,30,4,1650193200,1650225600,18900,0,1811,232,262.33,305.61
8,0,False,True,4,164,1650232680,1650242100,9420,0,762,105,347.98,388.68
2,9,False,False,7,167,1650215400,1650243120,23340,0,2337,329,322.79,369.1
9,2,False,False,7,167,1650201000,1650237000,21720,0,2337,329,322.79,370.6
2,4,False,False,30,72,1650188640,1650210660,17100,0,1500,310,213.95,252.1
6,4,False,True,4,164,1650197700,1650212400,14700,0,1380,178,310.7,348.6
5,2,False,False,30,138,1650247680,1650283680,14100,1,1030,124,574.88,647.2
13,1,False,True,20,164,1650219900,1650228420,8520,0,862,179,77.21,97.6
15,5,False,False,21,114,1650255600,1650292560,27780,1,3051,357,639.07,710.6
15,10,False,False,16,12,1650263340,1650303420,28440,1,3070,292,526.52,594.11
0,1,False,False,7,43,1650207720,1650229440,12900,0,956,154,260.47,302.11
9,10,False,False,7,68,1650218460,1650252600,22800,0,2595,339,209.3,248.6
5,15,False,False,30,4,1650189600,1650226800,26520,0,2739,88,506.05,567.6
14,0,False,False,7,68,1650198600,1650223680,21240,0,2023,330,174.88,211.6
14,9,False,False,7,68,1650225420,1650258900,25860,0,2513,332,322.79,370.6
9,4,False,False,56,63,1650203100,1650230520,15480,0,1498,343,262.33,305.61
15,3,False,False,51,201,1650216900,1650244200,20640,0,1809,39,654.88,732.1
14,4,False,False,30,155,1650213600,1650235440,19320,0,1832,80,347.91,397.6
13,1,False,True,46,164,1650247500,1650255480,7980,1,862,135,63.26,82.61
3,10,False,False,7,68,1650200400,1650225600,19560,0,2030,53,180.47,217.61
2,4,False,False,30,4,1650204000,1650229980,12720,0,953,310,213.95,252.1
14,9,False,False,7,192,1650197640,1650234840,23700,0,2419,332,322.79,370.6
0,15,False,False,56,63,1650228240,1650254160,21900,0,2161,320,496.74,557.6
9,13,False,True,4,164,1650240900,1650254820,13920,0,1745,180,322.79,361.6
0,9,False,True,23,164,1650210780,1650228600,17820,0,1943,193,543.26,598.61
3,1,False,False,30,114,1650197400,1650227040,19020,0,1806,121,278.14,322.6
9,6,False,True,46,164,1650215700,1650235620,19920,0,2458,96,413.02,458.6
